movieId,tag
1391,stranded
1392,jesus
1393,christian
1394,arnold
1395,noir thriller
1396,noir thriller
1397,noir thriller
1398,dark hero
1399,screwball comedy
1400,jesus
1401,noir thriller
1404,treasure
1405,screwball comedy
1406,conspiracy theory
1407,screwball comedy
1408,noir thriller
1409,mars
1410,stranded
1411,spielberg
1412,neo-noir
1413,short-term memory loss
1414,dark hero
1415,conspiracy theory
1416,treasure
1417,dark hero
1419,conspiracy theory
1420,satire:art world
1421,mountain climbing
1422,short-term memory loss
1423,treasure
1424,dark hero
1425,stranded
1426,mars
1427,stranded
1428,Atmospheric
1429,Batman
1430,Christian Bale
1431,Heath Ledger
1432,Morgan Freeman
1433,bad acting
1434,cgi
1436,John Cusack
1437,predictable
1438,Special Effects
1439,stupid
1440,Woody Harrelson
1441,car chase
1442,heist
1443,Action/Comedy
1444,Crime
1445,Drugs
1446,Guy Ritchie
1447,Greg Kinnear
1448,romance
1449,president
1450,Alicia Silverstone
1453,romance
1454,inspirational
1455,moving
1456,music
1457,teacher
1458,tearful
1459,Robin Williams
1460,Kevin Costner
1461,comedy
1462,marriage
1463,Meg Ryan
1464,romance
1465,Beethoven
1466,Gary Oldman
1467,albert einstein
1468,Einstein
1470,Meg Ryan
1471,romance
1472,Tim Robbins
1473,freedom
1474,morgan freeman
1475,prison
1476,stephen king
1477,tim robbins
1479,Star Trek
1480,Sandra Bullock
1482,Denzel Washington
1483,Emma Thompson
1484,Shakespeare
1485,nanny
1486,Robin Williams
1487,comedy
1488,Denis Leary
1489,Kevin Spacey
1490,black and white
1493,hitler
1495,World War II
1496,chess
1497,i own this
1498,Meg Ryan
1499,ownable
1500,romance
1501,seen more than once
1502,Tom Hanks
1503,Julia Roberts
1504,prince charming
1507,prostitution
1508,Richard Gere
1509,romance
1510,aids
1511,assisted suicide
1513,friends
1514,gay
1515,hiv
1516,homosexuality
1517,Uma Thurman
1518,Helen Hunt
1519,Bill Pullman
1520,Forest Whitaker
1522,genius
1523,John Travolta
1524,Kyra Sedgwick
1525,telekinesis
1526,Audrey Hepburn
1527,musical
1528,romance
1529,musical
1531,yellow brick road
1532,Disney
1533,Julie Andrews
1534,musical
1535,children
1537,chocolate
1538,Gene Wilder
1539,morals
1541,Patrick Swayze
1542,romance
1543,Italy
1544,classic
1545,comedy
1546,humorous
1547,i own this
1548,ownable
1549,romance
1550,seen more than once
1551,Civil War
1552,true story
1553,Andie MacDowell
1554,Bill Murray
1555,Chris Elliott
1556,Stephen Tobolowsky
1557,trapped
1558,true love
1559,weatherman
1561,i own this
1562,subtitles
1563,billy crystal
1564,i own this
1565,meg ryan
1566,ownable
1567,romance
1568,seen more than once
1569,musical
1570,Olivia Newton-John
1571,blooper reel
1572,comedy
1573,lawyer
1574,comedy
1575,Kelly Preston
1577,Matthew Broderick
1578,Meg Ryan
1579,romance
1580,spying
1581,stars
1582,Tch̩ky Karyo
1583,Cameron Diaz
1584,Julia Roberts
1585,weddings
1586,aliens
1587,Will Smith
1588,Brad Pitt
1589,mountain climbing
1590,twist ending
1591,aliens
1592,conspiracy
1593,pirates
1594,treasure hunt
1595,Tom Hanks
1596,classic
1597,Disney
1598,Disney
1599,alabama
1600,comedy
1601,Joe Pesci
1602,lawyer
1603,Marisa Tomei
1604,trial
1605,black and white
1606,Don Knotts
1608,Jeff Daniels
1609,Reese Witherspoon
1610,Tobey Maguire
1611,William H. Macy
1612,father
1613,holocaust
1614,love
1615,son
1616,survival
1617,World War II
1619,romance
1620,Bill Lumberg
1621,corporate America
1622,Julia Roberts
1623,Richard Gere
1624,small town
1625,weddings
1626,Tom Hanks
1627,comedy
1628,Matthew Broderick
1629,Brad Pitt
1630,fighting
1631,race issues
1632,lesbian
1633,animation
1635,humorous
1636,Pixar
1639,Tom Hanks
1640,D.B. Sweeney
1641,figure skating
1642,hockey
1643,Moira Kelly
1644,Roy Dotrice
1645,based on a true story
1646,Peter Pan
1647,Robin Williams
1648,non-verbal
1649,Angelina Jolie
1650,cars
1651,crime
1652,Giovanni Ribisi
1653,Nicolas Cage
1654,Robert Duvall
1655,football
1656,high school
1657,race issues
1658,social commentary
1659,ballet
1660,Julia Stiles
1661,romance
1662,hacking
1663,comedy
1664,Luke Wilson
1665,Reese Witherspoon
1666,Selma Blair
1667,Arnold Schwarzenegger
1668,comedy
1669,Billy Crystal
1670,Jennifer Tilly
1671,John Goodman
1672,Pixar
1673,Andy Garcia
1674,Bernie Mac
1675,Brad Pitt
1676,casino
1677,George Clooney
1678,Julia Roberts
1679,Matt Damon
1680,biography
1681,i own this
1682,Patrick Dempsey
1683,Reese Witherspoon
1684,romance
1685,weddings
1686,documentary
1687,Leonardo DiCaprio
1688,Tom Hanks
1689,true story
1690,animation
1692,mini coopers
1693,music
1694,school
1695,comedy
1696,Steve Martin
1697,true story
1698,hockey
1699,Olympics
1701,USA
1702,Adam Sandler
1703,Drew Barrymore
1704,romance
1705,Tom Hanks
1706,Michael Moore
1707,Steve Carrell
1708,Will Ferrell
1709,puppets
1710,animation
1711,powers
1713,Star Wars
1714,animals
1715,documentary
1716,penguins
1717,winter
1718,comedy
1719,i own this
1720,Owen Wilson
1721,Vince Vaughn
1722,weddings
1723,Will Ferrell
1724,gender
1725,roadtrip
1726,transgender
1727,Pixar
1728,acting
1729,Morgan Freeman
1730,Alfred Hitchcock
1731,Atmospheric
1732,classic
1733,disturbing
1734,James Stewart
1735,paranoid
1738,twist ending
1739,Audrey Hepburn
1740,funny
1742,Musical
1743,adapted from:book
1744,courtroom drama
1746,Woody Allen
1747,existentialism
1748,mindfuck
1749,paranoid
1750,animation
1752,cute
1753,fanciful
1754,toys
1755,action
1756,Ridley Scott
1757,Russell Crowe
1759,sword fight
1760,Michael Caine
1762,Eddie Murphy
1764,androids
1765,artificial intelligence
1767,robots
1768,sci-fi
1769,Steven Spielberg
1770,crappy sequel
1771,Eva Mendes
1772,not as good as the first
1773,street race
1774,heroine in tight suit
1776,predictable
1777,sexy
1779,eva green
1780,Jacques Becker
1781,touching
1782,great cinematography
1783,heartbreaking
1784,Keira Knightley
1785,coen brothers
1787,Tommy Lee Jones
1788,violent
1789,the end
1791,quirky
1792,Sci-Fi
1793,alternate reality
1794,predictable
1795,sci-fi
1796,stupid
1797,virtual reality
1798,Jan Svankmajer
1799,story
1801,intellectual
1804,animated
1805,animation
1806,anti-hero
1807,funny
1809,heartwarming
1810,romance
1811,witty
1812,Vin Diesel
1814,Comedy
1815,Iron Man
1816,cinematography
1817,Martin Scorsese
1819,story
1820,visually appealing
1821,Funny
1822,Quentin Tarantino
1824,Spaghetti Western
1825,violence
1826,oldschool
1827,oldschool
1829,Disappointing
1830,twist ending
1831,action
1832,Black comedy
1833,cult film
1834,drugs
1835,Quentin Tarantino
1836,rape
1837,violence
1839,coming of age
1840,Disney
1841,based on a book
1842,rape
1843,Southern theme
1844,Monty Python
1845,parody
1846,cult film
1848,dreamlike
1849,drugs
1850,Musical
1851,rape
1852,surreal
1853,David Lynch
1854,dystopia
1855,dystopia
1856,sci-fi
1857,black comedy
1858,drugs
1859,marijuana
1860,World War II
1861,disturbing
1862,rape
1863,cyberpunk
1864,dystopia
1865,surreal
1866,John Travolta
1867,rape
1869,surreal
1870,mental illness
1871,surreal
1872,twist ending
1873,dark comedy
1874,mindfuck
1875,surreal
1876,David Lynch
1877,drugs
1878,surreal
1879,Action
1880,rape
1881,women's lib
1882,dark
1883,twist ending
1884,Alan Cumming
1885,dark
1886,David Lynch
1887,surreal
1888,cult film
1889,mental illness
1890,sci-fi
1891,surreal
1892,action
1893,nonlinear
1894,Quentin Tarantino
1895,quirky
1896,rape
1897,violence
1898,cult film
1899,surreal
1900,wes anderson
1901,cult film
1902,dystopia
1903,joss whedon
1904,sci-fi
1905,witty
1906,dark
1907,dystopia
1908,joss whedon
1909,musical
1910,horror
1911,Humphrey Bogart
1912,hilarious
1913,thriller
1914,Dragon Ball
1915,martial arts
1916,opposites attract
1917,romance
1918,tv miniseries
1919,Martin Scorsese
1920,Samuel L. Jackson
1921,Maggie Gyllenhaal
1922,Will Ferrell
1923,spaceships
1924,childhood fav
1925,Jim Carrey
1926,Simon Callow
1927,Steve Oedekerk
1928,betrayal
1929,relationships
1930,sexuality
1931,funny
1932,Mike Myers
1933,Christopher Nolan
1934,Christopher Nolan
1935,Charlize Theron
1936,Love&War
1937,Pen̩lope Cruz
1938,Unpredictable
1939,atmospheric
1940,beautiful
1941,meditative
1942,sentimental
1943,Business is the antagonist
1944,dark comedy
1945,social commentary
1946,Christopher Nolan
1947,dull
1948,Predictable
1949,bad
1950,not convincing
1951,poor acting
1952,sad
1953,funny
1954,obvious plot
1955,boring beginning
1956,history
1957,Kevin Bacon
1958,Oliver Platt
1959,true story
1960,Kate Winslet
1961,Ralph Fiennes
1962,honest
1963,wandering
1964,plot
1965,biblical references
1966,black and white morals
1967,characters
1968,cinematography
1969,funny
1970,predictable
1971,boring
1972,intense
1973,realistic
1974,thoughtful
1975,War
1976,Alison Lohman
1977,dark
1978,hackers
1979,internet
1980,poorly directed
1981,predictable
1982,sci-fi
1983,virtual reality
1984,bad humor
1985,stupid
1986,crime
1987,jack nicholson
1988,america porn
1989,cheesy
1990,adventure
1991,coen brothers
1992,George Clooney
1993,Quirky
1994,clever
1995,detective movie
1996,dialogue
1997,directorial debut
1998,film noir
1999,high school
2000,neo noir
2001,neo-noir
2002,quirky
2003,self-mocking
2004,slow
2005,stylized
2006,epic
2007,exciting
2008,galactic
2009,Reverse
2010,Twist
2011,unsafe drill use
2012,amazing storytelling
2013,Old
2014,Old
2015,drana
2016,realism
2017,war
2018,baseball
2019,unrealistic
2020,dragon
2021,entirely dialogue
2022,noir thriller
2023,arnold
2024,conspiracy theory
2025,spielberg
2026,spielberg
2027,neo-noir
2028,neo-noir
2029,mars
2030,spielberg
2031,conspiracy theory
2032,dragon
2033,spielberg
2034,arnold
2035,marx brothers
2036,arnold
2037,dragon
2038,cheerleading
2039,christian
2040,jesus
2041,entirely dialogue
2042,spielberg
2043,arnold
2044,mountain climbing
2045,screwball comedy
2046,cheerleading
2047,christian
2048,treasure
2049,neo-noir
2050,screwball comedy
2051,christian
2052,stranded
2053,jesus
2054,bollywood
2055,christian
2056,jesus
2057,arnold
2058,noir thriller
2059,noir thriller
2060,noir thriller
2061,screwball comedy
2062,noir thriller
2063,marx brothers
2064,screwball comedy
2065,marx brothers
2066,conspiracy theory
2067,marx brothers
2068,screwball comedy
2069,noir thriller
2070,mars
2071,stranded
2072,spielberg
2073,World War II
2074,mel brooks
2075,dr. seuss
2076,conspiracy theory
2077,mars
2078,conspiracy theory
2079,treasure
2080,dr. seuss
2081,Helen Mirren
2082,Rachel McAdams
2083,Russell Crowe
2084,conspiracy theory
2085,mountain climbing
2086,short-term memory loss
2087,dark hero
2088,stranded
2089,stranded
2090,action
2091,adventure
2092,atmospheric
2093,great soundtrack
2094,Harrison Ford
2095,sci-fi
2096,Star Wars
2097,stylized
2098,action
2099,adventure
2100,alien invasion
2101,apocalypse
2102,aviation
2103,conspiracy theory
2104,disaster
2105,end of the world
2106,ensemble cast
2107,humorous
2108,Oscar (Best Effects - Visual Effects)
2109,Oscar Winner
2110,Saturn Award (Best Special Effects)
2111,sci-fi
2112,scifi
2113,tense
2114,US President
2115,Will Smith
2116,action
2117,adventure
2118,classic
2119,fantasy
2120,George Lucas
2121,great soundtrack
2122,Harrison Ford
2123,music
2124,original plot
2125,sci-fi
2126,sequel
2127,star wars
2128,sword fight
2129,sword fighting
2130,action
2131,adapted from:book
2132,based on a book
2133,based on book
2134,classic
2135,comedy
2136,Cult classic
2137,fairy tale
2138,fantasy
2139,funny
2140,good versus evil
2141,imdb top 250
2142,medieval
2143,nothing at all
2144,Oscar (Best Music - Original Song)
2145,pirates
2146,quirky
2147,revenge
2148,romance
2149,sword fight
2150,torture
2151,fantasy
2152,George Lucas
2153,Harrison Ford
2154,Mark Hammill
2155,sci-fi
2156,sequel
2157,space
2158,Star Wars
2159,I just lost the game
2160,twist ending
2161,action
2162,adapted from:book
2163,atmospheric
2164,based on a book
2165,Brad Pitt
2166,disturbing
2167,philosophy
2168,psychology
2169,quirky
2170,surreal
2171,twist ending
2172,violence
2173,action
2174,cars
2175,undercover cop
2176,Action
2177,adventure
2178,atmospheric
2179,based on a book
2180,based on book
2181,beautifully filmed
2182,ensemble cast
2183,fantasy
2184,fantasy world
2185,high fantasy
2186,imdb top 250
2187,magic
2188,music
2189,nature
2190,nothing at all
2191,Oscar (Best Cinematography)
2192,Oscar (Best Effects - Visual Effects)
2193,scenic
2194,stylized
2195,Tolkien
2196,wizards
2197,action
2198,adventure
2199,comedy
2200,Disney
2201,Johnny Depp
2202,Keira Knightley
2203,sword fight
2204,Robert Redford
2205,easily confused with other movie(s) (title)
2206,adapted from:book
2207,apocalypse
2208,atmospheric
2209,based on a book
2210,christianity
2211,dystopia
2212,England
2213,future
2214,futuristic
2215,imdb top 250
2216,Michael Caine
2217,Nudity (Topless - Brief)
2218,Nudity (Topless)
2219,pregnancy
2220,sci-fi
2221,survival
2222,thriller
2223,visually appealing
2224,war
2225,action
2226,bruce willis
2227,comedy
2229,computers
2230,hackers
2231,murder
2232,terrorism
2233,United States
2234,action
2235,alternate reality
2236,ambiguous ending
2237,big budget
2238,clever
2239,complicated
2240,Ellen Page
2241,Intense
2242,Leonardo DiCaprio
2243,Michael Caine
2244,mindfuck
2245,surreal
2246,Tokyo
2247,animation
2248,antihero
2249,Batman
2250,comics
2251,DC
2252,fighting
2253,jason todd
2254,Joker
2255,MY PARENTS ARE DEEEAAADDDD
2256,no Kevin Conroy
2257,no Mark Hamill
2258,sympathetic villain
2259,stand-up comedy
2260,Jeremy Renner
2261,Tom Cruise
2262,conspiracy
2263,Good Ending
2264,investigation
2265,plot twist
2266,Tom Cruise
2267,without romance
2268,deadpool
2269,wolverine
2270,action
2271,adventure
2272,fast paced
2273,J.J. Abrams
2274,science fiction
2275,space
2276,Star Trek
2277,aliens
2278,anime
2279,cinematography
2280,giant monster
2281,giant robots
2282,Guillermo del Toro
2283,music
2284,robots
2285,romance
2286,sci-fi
2287,visually appealing
2288,class conflict
2289,mindfuck
2290,paranoid
2291,psychedelic
2292,american propaganda
2293,class conflict
